  344,20160605,   33,  191,   75
  344,20160606,   28,  188,   70
  344,20160607,   34,  204,   67
  344,20160608,   33,  158,   76
  344,20160609,   31,  145,   72
  344,20160610,   18,  159,   71
  344,20160611,   19,  160,   85
  344,20160612,   22,  172,   81
  344,20160613,   44,  156,   90
  344,20160614,   37,  152,   89
  344,20160615,   27,  151,   81
  344,20160616,   19,  150,   82
  344,20160617,   18,  148,   87
  344,20160618,   37,  133,   88
  344,20160619,   35,  157,   70
  344,20160620,   59,  158,   94
  344,20160621,   30,  164,   91
  344,20160622,   32,  205,   77
  344,20160623,   26,  211,   91
  344,20160624,   33,  184,   85
  344,20160625,   27,  156,   83
  344,20160626,   47,  161,   77
  344,20160627,   40,  156,   83
  344,20160628,   31,  168,   78
  344,20160629,   65,  162,   78
  344,20160630,   56,  164,   88
  344,20160701,   69,  167,   86
  344,20160702,   65,  152,   73
  344,20160703,   40,  158,   74
  344,20160704,   20,  170,   77
  344,20160705,   56,  151,   85
  344,20160706,   26,  153,   76
  344,20160707,   31,  171,   73
  344,20160708,   52,  177,   81
  344,20160709,   46,  196,   76
  344,20160710,   49,  204,   75
  344,20160711,   88,  183,   73
  344,20160712,   40,  169,   80
  344,20160713,   37,  155,   77
  344,20160714,   35,  150,   73
  344,20160715,   40,  169,   70
  344,20160716,   44,  196,   81
  344,20160717,   28,  198,   81
  344,20160718,   18,  209,   69
  344,20160719,   30,  242,   61
  344,20160720,   43,  248,   64
  344,20160721,   33,  206,   81
  344,20160722,   18,  206,   83
  344,20160723,   26,  205,   84
  344,20160724,   25,  203,   79
  344,20160725,   36,  187,   83
  344,20160726,   23,  193,   72
  344,20160727,   43,  178,   89
  344,20160728,   36,  186,   86
  344,20160729,   54,  187,   82
  344,20160730,   24,  184,   83
  344,20160731,   28,  168,   81
  344,20160801,   36,  174,   75
  344,20160802,   41,  169,   94
  344,20160803,   76,  191,   86
  344,20160804,   63,  180,   79
  344,20160805,   34,  178,   81
  344,20160806,   35,  178,   78
  344,20160807,   63,  190,   82
  344,20160808,   49,  172,   74
  344,20160809,   34,  147,   74
  344,20160810,   29,  129,   76
  344,20160811,   45,  147,   90
  344,20160812,   54,  190,   82
  344,20160813,   40,  179,   86
  344,20160814,   22,  174,   80
  344,20160815,   29,  167,   75
  344,20160816,   38,  164,   76
  344,20160817,   40,  180,   64
  344,20160818,   29,  180,   70
  344,20160819,   35,  187,   80
  344,20160820,   62,  184,   73
  344,20160821,   65,  171,   85
  344,20160822,   62,  188,   81
  344,20160823,   27,  224,   69
  344,20160824,   28,  249,   63
  344,20160825,   23,  254,   68
  344,20160826,   23,  208,   79
  344,20160827,   42,  220,   75
  344,20160828,   55,  201,   82
  344,20160829,   24,  170,   83
  344,20160830,   16,  171,   80
  344,20160831,   22,  181,   76
  344,20160901,   26,  185,   81
  344,20160902,   44,  174,   81
  344,20160903,   43,  188,   80
  344,20160904,   67,  184,   81
  344,20160905,   25,  184,   75
  344,20160906,   25,  197,   86
  344,20160907,   20,  199,   73
  344,20160908,   36,  199,   76
  344,20160909,   31,  188,   76
  344,20160910,   35,  199,   69
  344,20160911,   22,  194,   84
  344,20160912,   23,  223,   74
  344,20160913,   29,  245,   65
  344,20160914,   24,  232,   72
